Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-154D-RJS,Mar,PETROBRAS 62,""6355,297"",0,""14729,72472"",0,""17,162"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-155D-RJS,Mar,PETROBRAS 62,""12285,139"",0,""949,41036"",0,""60914,781"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-156D-RJS,Mar,PETROBRAS 62,""3841,175"",0,""697,80976"",0,""3440,173"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-158HP-RJS,Mar,PETROBRAS 55,""10722,009"",0,""1050,85492"",0,""12730,642"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-160D-RJS,Mar,PETROBRAS 55,""6731,54"",0,""713,83103"",0,""9194,315"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-162HP-RJS,Mar,PETROBRAS 55,""10512,685"",0,""1088,28862"",0,""9,628"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-163D-RJS,Mar,PETROBRAS 52,,,,,,0,38049,0,0,0,0,0,0
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-164D-RJS,Mar,PETROBRAS 52,""16405,345"",0,""1178,2371"",0,""1314,834"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-167D-RJS,Mar,PETROBRAS 55,""36582,914"",0,""3522,4973"",0,""200,513"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-168D-RJS,Mar,PETROBRAS 55,""22234,897"",0,""2384,43935"",0,""102,14"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-16D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-19HA-RJS,Mar,PETROBRAS 52,""7751,67"",0,""799,44054"",0,""5039,862"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-25D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-26H-RJS,Mar,PETROBRAS 52,""17992,301"",0,""1891,65045"",0,""2880,437"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-34D-RJS,Mar,PETROBRAS 52,""5989,824"",0,""1189,72873"",0,""4124,781"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-40-RJS,Mar,PETROBRAS 52,""12585,837"",0,""897,59835"",0,""13364,341"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-41D-RJS,Mar,PETROBRAS 52,""20786,971"",0,""2548,70749"",0,""27157,921"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-44HP-RJS,Mar,PETROBRAS 52,,,,,,0,53337,0,0,0,0,0,0
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-46HP-RJS,Mar,PETROBRAS 54,""19525,264"",0,""757,89733"",0,""20052,629"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-50HPA-RJS,Mar,PETROBRAS 54,""4375,395"",0,""138,5061"",0,""9927,317"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-60HP-RJS,Mar,PETROBRAS 54,""11820,756"",0,""667,05269"",0,""3856,08"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-62HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-63HA-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-66D-RJS,Mar,PETROBRAS 52,""25377,37"",0,""3215,50172"",0,""11084,368"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-72HPB-RJS,Mar,PETROBRAS 54,""1163,335"",0,""89,44501"",0,""5671,246"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-74HP-RJS,Mar,PETROBRAS 54,""5279,564"",0,""186,729"",0,""5063,18"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-76H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-77H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-8-RJS,Mar,PETROBRAS 52,""31141,162"",0,""3847,41921"",0,""17588,872"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-86HP-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-92D-RJS,Mar,PETROBRAS 52,""13613,787"",0,""1654,87609"",0,""22763,92"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,7-RO-9D-RJS,Mar,PETROBRAS 52,""4942,934"",0,""810,8348"",0,""36249,173"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-117HP-RJS,Mar,PETROBRAS 62,,,,,,0,""77512,596"",0,0,0,0,0,0"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-119HP-RJS,Mar,PETROBRAS 55,,,,,,0,49702,0,0,0,0,0,0
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-128HP-RJS,Mar,PETROBRAS 62,,,,,,0,""17062,262"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-137HP-RJS,Mar,PETROBRAS 62,,,,,,0,""77560,936"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-139HP-RJS,Mar,PETROBRAS 62,,,,,,0,""65983,557"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-146HP-RJS,Mar,PETROBRAS 62,,,,,,0,""20298,489"",0,0,0,0,0,0"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-152H-RJS,Mar,PETROBRAS 55,,,,,,0,101550,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-170HP-RJS,Mar,PETROBRAS 52,,,,,,0,31719,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-171D-RJS,Mar,PETROBRAS 52,,,,,,0,147275,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-27HP-RJS,Mar,PETROBRAS 52,,,,,,0,82739,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-29HP-RJS,Mar,PETROBRAS 52,,,,,,0,19221,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-32-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-37-RJS,Mar,PETROBRAS 52,,,,,,0,21204,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-52HPA-RJS,Mar,PETROBRAS 54,,,,,,0,6000,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-54HP-RJS,Mar,PETROBRAS 54,,,,,,0,10122,0,0,0,0,0,0
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-58HP-RJS,Mar,PETROBRAS 54,""3748,206"",0,""199,18016"",0,""6907,788"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-65D-RJS,Mar,PETROBRAS 52,,,,,,0,67189,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-68HP-RJS,Mar,PETROBRAS 54,,,,,,0,15450,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-70HP-RJS,Mar,PETROBRAS 54,,,,,,0,5582,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-81HP-RJS,Mar,PETROBRAS 54,,,,,,0,5817,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-91HP-RJS,Mar,PETROBRAS 55,,,,,,0,14832,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-94HP-RJS,Mar,PETROBRAS 55,,,,,,0,138452,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,RONCADOR,8-RO-96HP-RJS,Mar,PETROBRAS 55,,,,,,0,27946,0,0,0,0,0,0
"2021,11/2021,Rio de Janeiro,Campos,RONCADOR,9-RO-82B-RJS,Mar,PETROBRAS 62,""14756,047"",0,""1002,55468"",0,""2584,041"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,SALEMA,7-SA-5HP-RJS,Mar,FPSO Fluminense,""3653,06798"",0,""525,7535"",0,""15976,01237"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,SALEMA,7-SA-7HP-RJS,Mar,FPSO Fluminense,""2537,61887"",0,""356,33722"",0,""17523,72434"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,SALEMA,7-SA-8H-RJS,Mar,FPSO Fluminense,""1851,12448"",0,""267,37517"",0,""4711,45601"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,SALEMA,8-SA-1DB-RJS,Mar,FPSO Fluminense,,,,,,0,0,0,0,0,0,0,0
"2021,11/2021,Rio de Janeiro,Campos,SALEMA,8-SA-2D-RJS,Mar,FPSO Fluminense,,,,,,0,""15208,04997"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TMT-1D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""29655,8573"",0,""2050,1808"",0,""2059,83412"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TVD-10D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""33771,58232"",0,""2468,6866"",0,""12710,95538"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TVD-11D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""46328,015"",0,""3427,30864"",0,""68,613"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TVD-12D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""41749,207"",0,""3373,97786"",0,""6651,488"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TVD-15D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""12757,876"",0,""1211,8518"",0,""21670,302"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TVD-16DP-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""16713,403"",0,""1543,86198"",0,""43212,507"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,7-TVD-5D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""67961,075"",0,""4368,7886"",0,""24,838"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,8-TVD-6D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""32340,60106"",0,""2030,9655"",0,""6254,04326"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,9-BRSA-1085-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""77152,904"",0,""5068,42596"",0,""212,338"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,9-BRSA-1099-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""8659,82754"",0,""892,91464"",0,""46458,19822"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE,9-TVD-1D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE SUDOESTE,7-TMT-1D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""6426,21724"",0,""444,2596"",0,""446,35146"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE SUDOESTE,7-TVD-10D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""7318,06618"",0,""534,94693"",0,""2754,37516"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE SUDOESTE,8-TVD-6D-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""7007,9825"",0,""440,09588"",0,""1355,20731"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TARTARUGA VERDE SUDOESTE,9-BRSA-1099-RJS,Mar,FPSO Cidade de Campos dos Goytacazes,""1876,52399"",0,""193,48815"",0,""10067,16738"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TUBARÃO MARTELO,7-TBMT-10H-RJS,Mar,FPSO_OSX3,""17698,15574"",0,""814,83315"",0,""69,44345"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TUBARÃO MARTELO,7-TBMT-2HP-RJS,Mar,FPSO_OSX3,""1971,73424"",0,""52,11152"",0,""125,85537"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TUBARÃO MARTELO,7-TBMT-4HP-RJS,Mar,FPSO_OSX3,""10552,96228"",0,""216,40677"",0,""94,78915"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TUBARÃO MARTELO,7-TBMT-6HP-RJS,Mar,FPSO_OSX3,""8238,25599"",0,""390,7756"",0,""161,08683"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TUBARÃO MARTELO,7-TBMT-8H-RJS,Mar,FPSO_OSX3,""1895,9512"",0,""45,81028"",0,""103,99732"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,TUBARÃO MARTELO,9-OGX-44HP-RJS,Mar,FPSO_OSX3,""5687,85083"",0,""367,03106"",0,""12455,27777"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-14D-RJS,Mar,PLATAFORMA DE VERMELHO-III,""1249,86283"",0,""21,49067"",0,""18609,73953"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-19D-RJS,Mar,PLATAFORMA DE VERMELHO-III,""543,86155"",0,""8,52396"",0,""9732,55985"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-34D-RJS,Mar,PLATAFORMA DE VERMELHO-III,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-39D-RJS,Mar,PLATAFORMA DE VERMELHO-III,""901,07329"",0,""19,18192"",0,""7481,18718"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-48D-RJS,Mar,PLATAFORMA DE VERMELHO-III,,,,,,0,0,0,0,0,0,0,0
2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-60D-RJS,Mar,PLATAFORMA DE VERMELHO-III,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-62D-RJS,Mar,PLATAFORMA DE VERMELHO-III,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-71HP-RJS,Mar,PLATAFORMA DE VERMELHO-III,""1144,29971"",0,""26,24547"",0,""20055,73889"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Campos,VERMELHO,7-VM-78DP-RJS,Mar,PLATAFORMA DE VERMELHO-III,""1008,53513"",0,""18,32205"",0,""12438,81745"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,VIOLA,1-BRSA-319-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VIOLA,1-RJS-90-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VIOLA,3-BRSA-514H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VIOLA,3-RJS-174D-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VIOLA,3-RJS-290D-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VIOLA,3-RJS-301-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VIOLA,7-VL-2D-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VOADOR,4-RJS-377-RJ,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Campos,VOADOR,6-BRSA-770D-RJS,Mar,PETROBRAS 20,""4682,65412"",0,""829,81993"",0,""27,10448"",,,,,,,,"
2021,11/2021,Rio de Janeiro,Campos,VOADOR,7-VD-12H-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
2021,11/2021,Rio de Janeiro,Campos,VOADOR,7-VD-17HA-RJS,Mar,Não Informado,0,0,0,0,0,,,,,,,,
"2021,11/2021,Rio de Janeiro,Santos,ANC_NORTE_ATAPU,1-BRSA-1146-RJS,Mar,Petrobras 70,""1304,95839"",0,""289,78232"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_NORTE_ATAPU,3-BRSA-1172-RJS,Mar,Petrobras 70,""1397,08878"",0,""310,99895"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_NORTE_ATAPU,7-ATP-6-RJS,Mar,Petrobras 70,""2347,16901"",0,""508,8574"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_NORTE_ATAPU,8-ATP-4D-RJS,Mar,Petrobras 70,,,,,,""716,62677"",0,0,""200,51168"",0,0,0,0"
"2021,11/2021,Rio de Janeiro,Santos,ANC_NORTE_ATAPU,9-ATP-1-RJS,Mar,Petrobras 70,""2116,05731"",0,""442,50788"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_NORTE_ATAPU,9-ATP-3-RJS,Mar,Petrobras 70,,,,,,""677,52308"",0,0,""189,57049"",0,0,0,0"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,3-BRSA-496-RJS,Mar,FPSO CIDADE DE ANGRA DOS REIS,""292,34029"",0,""100,37255"",0,""105,5475"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,3-BRSA-755A-RJS,Mar,FPSO CIDADE DE PARATY,,,,,,""262,25401"",0,0,""77,0776"",0,0,0,0"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,3-BRSA-821-RJS,Mar,FPSO CIDADE DE PARATY,""0,00091"",0,""0,0003"",0,""0,00072"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,3-BRSA-854-RJS,Mar,Petrobras 69,""0,0406"",0,""0,00877"",0,""0,00009"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,4-BRSA-1047-RJS,Mar,Petrobras 69,""523,80876"",0,""109,35785"",0,""7,63115"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-10-RJS,Mar,FPSO CIDADE DE SAQUAREMA,,,,,,0,""812,40019"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-105-RJS,Mar,Petrobras 66 (P-66),""228,5141"",0,""43,76055"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-11-RJS,Mar,FPSO CIDADE DE PARATY,""80,97895"",0,""24,09715"",0,""266,59312"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-110D-RJS,Mar,Petrobras 67 (P-67),""564,89894"",0,""130,14934"",0,""0,48369"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-113D-RJS,Mar,Petrobras 67 (P-67),""612,87651"",0,""125,90739"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-115-RJS,Mar,Petrobras 67 (P-67),""584,025"",0,""125,086"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-119D-RJS,Mar,FPSO CIDADE DE PARATY,""578,36473"",0,""243,31915"",0,""0,16507"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-15D-RJS,Mar,FPSO CIDADE DE PARATY,""757,87879"",0,""208,64027"",0,""23,21528"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-17D-RJS,Mar,FPSO CIDADE DE PARATY,""0,00328"",0,""0,0009"",0,""0,00103"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-22D-RJS,Mar,FPSO CIDADE DE PARATY,""571,24936"",0,""123,16065"",0,""4,60258"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-28D-RJS,Mar,FPSO CIDADE DE PARATY,""595,50532"",0,""134,3241"",0,""23,81875"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-34D-RJS,Mar,Petrobras 67 (P-67),""499,45003"",0,""103,45862"",0,""52,52605"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-3D-RJS,Mar,FPSO CIDADE DE ANGRA DOS REIS,""53,21374"",0,""13,27511"",0,""113,07914"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-46-RJS,Mar,FPSO CIDADE DE SAQUAREMA,""320,99235"",0,""161,27354"",0,""20,48848"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-48D-RJS,Mar,FPSO CIDADE DE MARICÁ,""0,0084"",0,""0,00197"",0,""0,00004"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-58-RJS,Mar,FPSO CIDADE DE MARICÁ,""153,25474"",0,""44,93936"",0,""185,00168"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-59-RJS,Mar,FPSO CIDADE DE SAQUAREMA,""544,10671"",0,""156,50238"",0,""49,31277"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-60D-RJS,Mar,Petrobras 66 (P-66),""280,96301"",0,""142,85462"",0,""19,48704"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-61-RJS,Mar,FPSO CIDADE DE MARICÁ,""687,63848"",0,""149,33733"",0,""2,06845"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-66-RJS,Mar,FPSO CIDADE DE MARICÁ,""662,97548"",0,""141,9351"",0,""5,34497"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-67D-RJS,Mar,Petrobras 67 (P-67),""280,56292"",0,""165,86913"",0,""0,2225"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-68-RJS,Mar,Petrobras 67 (P-67),""538,26692"",0,""113,45856"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-69-RJS,Mar,Petrobras 66 (P-66),""352,29781"",0,""66,8403"",0,""18,5017"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-70-RJS,Mar,Petrobras 69,""249,44387"",0,""167,42686"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-79D-RJS,Mar,FPSO CIDADE DE ANGRA DOS REIS,""165,73037"",0,""40,30623"",0,""219,68905"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-80DB-RJS,Mar,FPSO CIDADE DE SAQUAREMA,""675,74982"",0,""158,46309"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-84D-RJS,Mar,FPSO CIDADE DE MARICÁ,""699,42297"",0,""152,46108"",0,""5,99461"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-85-RJS,Mar,FPSO CIDADE DE SAQUAREMA,""166,61905"",0,""84,8344"",0,""78,40724"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-90D-RJS,Mar,Petrobras 66 (P-66),""331,63183"",0,""71,85594"",0,""1,6628"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-91-RJS,Mar,FPSO CIDADE DE SAQUAREMA,""565,60676"",0,""125,11047"",0,""0,56611"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-95D-RJS,Mar,FPSO CIDADE DE ANGRA DOS REIS,""548,97679"",0,""96,97678"",0,""28,27678"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-LL-97-RJS,Mar,Petrobras 66 (P-66),""151,50358"",0,""29,74822"",0,""0,75988"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-SLL-2-RJS,Mar,Petrobras 69,""626,02631"",0,""135,2661"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-SLL-3-RJS,Mar,Petrobras 69,""144,20907"",0,""66,44486"",0,""0,0111"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-SLL-5-RJS,Mar,Petrobras 69,""581,77987"",0,""207,32516"",0,0,,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,7-SLL-8D-RJS,Mar,Petrobras 69,""206,17288"",0,""77,36458"",0,""0,3421"",,,,,,,,"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,8-LL-101D-RJS,Mar,FPSO CIDADE DE SAQUAREMA,,,,,,0,""496,40161"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,8-LL-104D-RJS,Mar,FPSO CIDADE DE SAQUAREMA,,,,,,0,""696,46769"",0,0,0,0,0,0"
"2021,11/2021,Rio de Janeiro,Santos,ANC_TUPI,8-LL-107-RJS,Mar,Petrobras 67 (P-67),,,,,,0,""371,48696"",0,0,0,0,0,0"
